date,headline,source
2020-05-18,Illinois Will Classify Defying Stay-At-Home Orders As Misdemeanor For Businesses,kaggle_historical
2020-05-18,Panasonic CFO Says Production at Nevada Gigafactory Has Resumed After Coronavirus Shutdown; Says in  Discussions About Expanding Nevada Gigafactory Capacity Beyond 35gwh,kaggle_historical
2020-05-18,"Elon Musk's 'Take The Red Pill,' Tweet Raises Speculation Over Its Meaning",kaggle_historical
2020-05-18,Tesla Receives County Approval To Restart Fremont Production A Week After Musk's Threats,kaggle_historical
2020-05-18,A Peek Into The Markets: US Stock Futures Up; Dow Futures Surge Over 300 Points,kaggle_historical
2020-05-19,Telemedicine A COVID-19 Winner,kaggle_historical
2020-05-19,Detroit's Big 3 Automakers Resume Production,kaggle_historical
2020-05-19,'Tesla shows the scale of Gigafactory Berlin ahead of groundbreaking' -Elektrek Report,kaggle_historical
2020-05-19,"JMP Securities Maintains Market Outperform on Tesla, Lowers Price Target to $1001",kaggle_historical
2020-05-19,"Wallbox, A Company Founded By Former Tesla Employees, Closes $13M Seed Round",kaggle_historical
2020-05-19,Tesla's Car Registrations Slumped In China In April,kaggle_historical
2020-05-19,A Peek Into The Markets: US Stock Futures Edge Lower Following Monday's Rally,kaggle_historical
2020-05-19,Elon Musk Tweets: Tesla Full Self-Driving option cost rises by ~$1000 worldwide on July 1st,kaggle_historical
2020-05-19,Tesla's China Car Registrations Plunge 64% in April,kaggle_historical
2020-05-19,"Tesla 'Full Self-Driving' To Cost Extra $1,000 Starting July, Musk Says",kaggle_historical
2020-05-19,"Tesla is set to produce 4,000 electric cars per week in Shanghai next month, Model Y in Q1 2021",kaggle_historical
2020-05-20,CleanSpark Shares Up 16% For Session; Hearing Rumor Company Is Work With Tesla,kaggle_historical
2020-05-20,Tesla Shares Quiet As Hearing Court Records Show Co. Dropped Suit Against California County Over Reopening Its Vehicle Factory Against Lockdown Orders,kaggle_historical
2020-05-20,Wednesday's Market Minute: Gettin' Nowhere Fast,kaggle_historical
2020-05-20,Analysts React To Joe Rogan's Spotify Deal: 'This Is Undoubtedly A Coup',kaggle_historical
2020-05-20,"Tesla Starts Delivering China-made, Longer Range Model 3 Vehicles",kaggle_historical
2020-05-20,California Governor Believes Tesla Isn't Moving Out Of The State Anytime Soon,kaggle_historical
2020-05-20,Panasonic To Resume Production At Tesla's New York Factory On Wednesday: Report,kaggle_historical
2020-05-20,McDonald's Faces Class Action Over Lack Of Worker Protection Against Coronavirus,kaggle_historical
2020-05-21,"'Inspired by our namesake Howard Hughes, another visionary American, we propose a few alternatives for your Nevada or Texas move. @HowardHughesCo owns master planned cities where we can create @Tesla new HQ...' -Tweet From Bill Ackman",kaggle_historical
2020-05-21,"Bill Ackman Makes Pitch To Elon Musk For New HQ, Channels Howard Hughes",kaggle_historical
2020-05-21,"The Auto Industry Is Getting Back Online, And That's Good For Electrification",kaggle_historical
2020-05-21,"'Tesla goes back to 'normal' manufacturing operations, calls more workers to come back to work' -Electrek",kaggle_historical
2020-05-21,Apple Vs. Tesla: Morgan Stanley Breaks Down The Parallels,kaggle_historical
2020-05-21,"Today's Pickup: Ford Reopens Two Facilities, Twice In The Same Week Over COVID-19 Scare",kaggle_historical
2020-05-21,'Tesla and California Are Making Nice. The Next Factories Will Be Somewhere Else' -Barron's Article,kaggle_historical
2020-05-21,'Tesla Gigafactory Shanghai expansion is back in full swing' -Electrek,kaggle_historical
2020-05-21,'Could Tesla Reveal A 700-Mile Model 3? New Battery Tech May Make This Possible' -InsideEVs,kaggle_historical
2020-05-21,'Tesla starts deliveries of new Model 3 Long Range RWD made-in-China car' -Electrek,kaggle_historical
2020-05-21,Tesla Will Not Pursue Its Lawsuit Against Alameda County Over Factory Reopening: Report,kaggle_historical
2020-05-21,"New Investors Pile In, Fuel Record Rise In Account Openings, Trading Volumes",kaggle_historical
2020-05-22,"Tesla Employees Fear Conditions At Factory, Describe It As 'Modern-Day Sweatshop'",kaggle_historical
2020-05-23,Elon Musk Scraps Plan to Make Electric Pickup Smaller,kaggle_historical
2020-05-26,Grimes And Musk Rename Baby To Comply With California Law,kaggle_historical
2020-05-26,Automotive Industry Eyes Slow Recovery,kaggle_historical
2020-05-26,'All eyes on Tesla's recovery in China — rumors of massive backlog' -Elektrek Report,kaggle_historical
2020-05-27,Jay Leno Takes Elon Musk For A Drive In A Tesla Cybertruck,kaggle_historical
2020-05-27,What To Know About NASA And SpaceX's Crew Dragon Launch,kaggle_historical
2020-05-27,"Twitter Account Highlights Negative Analyst Sentiment On Tesla Following Co.'s North American Price Cuts News, Cites Roth Capital Analyst, Gordon Johnson Of GLJ Research",kaggle_historical
2020-05-27,"Tesla to Cut Prices for Some Models in N. America, China",kaggle_historical
2020-05-27,10 Biggest Price Target Changes For Wednesday,kaggle_historical
2020-05-27,"Wedbush Maintains Neutral on Tesla, Raises Price Target to $800",kaggle_historical
2020-05-27,Tesla To Reduce Car Prices In North America And China,kaggle_historical
2020-05-27,Why Tesla 'Appears To Be Turning The Corner' Heading Into Summer,kaggle_historical
2020-05-28,Tesla's FSD Package Shows Automaker's Potential For Software Revenue,kaggle_historical
2020-05-28,'Tesla Requests Approval To Sell Model 3 With Cheaper Battery Chemistry' -InsideEVs,kaggle_historical
2020-05-28,Tesla Leads Electric Car Sales In South Korea Thanks To Model 3,kaggle_historical
2020-05-28,"Here's How Amazon Could Become A Threat To Tesla, Ford And More With Zoox Buy",kaggle_historical
2020-05-28,3 ETFs For Investors Looking To Access The Final Frontier,kaggle_historical
2020-05-28,'Biggest UK solar plant approved' -BBC Report,kaggle_historical
2020-05-29,Tesla To Give Musk $700M In Incentives Payment,kaggle_historical
2020-05-29,Tesla's Annual Shareholders Meeting Scheduled For July 7,kaggle_historical
2020-05-29,"Daiwa Capital Initiates Coverage On Tesla with Outperform Rating, Announces Price Target of $910",kaggle_historical
2020-05-29,20 Tesla Employees Worked At SpaceX Ahead Of NASA Astronauts Launch,kaggle_historical
2020-05-29,"Benzinga's Top Upgrades, Downgrades For May 29, 2020",kaggle_historical
2020-05-30,Tesla's Stock And SpaceX Launches: Are Traders Looking For A Connection?,kaggle_historical
2020-05-30,American Astronauts Safely Launched into Space Aboard Elon Musk's SpaceX Rocket; Scheduled to Dock With International Space Station on Sunday,kaggle_historical
2020-05-31,Elon Musk's SpaceX Capsule Links Up With Space Station,kaggle_historical
2020-06-01,"Tesla Shares Spike, Hitting Session High Of $886.6 After Wedbush Note Rumors",kaggle_historical
2020-06-01,"Wedbush Maintains Neutral Rating On Tesla, Says 'We continue to believe EV demand in China is starting to accelerate with Tesla competing with a number of domestic and international competitors for market share'",kaggle_historical
2020-06-01,Wedbush Says 'Battery enhancements and China remain key to the Telsa story',kaggle_historical
2020-06-01,"Wedbush Says 'SpaceX Success Further Elevates Musk and Tesla Brand'; Says While Tesla And SpaceX Are Separate, 'from a consumer perspective the Musk DNA remains the linchpin to both of these next generation technology stalwarts'",kaggle_historical
2020-06-01,"Watching Teslare Shares As Hearing Wedbush Publishing Note On Space X Launch, Battery Announcement",kaggle_historical
2020-06-01,"SpaceX Falcon 9 Launch A 'Major Shot In The Arm' For Tesla Brand, Analyst Says",kaggle_historical
2020-06-01,"Shares of several consumer discretionary companies are trading higher as equities gain amid continued optimism towards a rebound in economic activity, which could lead to a potential rebound in spending.",kaggle_historical
2020-06-01,"Elon Musk's Baby Has A Nickname, Grimes Reveals",kaggle_historical
2020-06-01,"Nio CEO Says Tesla An Ally In Increasing Sales, Remains Bullish On Chinese EV Market Growth",kaggle_historical
2020-06-01,PreMarket Prep Stock Of The Day: Tesla,kaggle_historical
2020-06-01,"NASA Astronauts Launched By SpaceX Reach International Space Station, Celebrate Historic Moment",kaggle_historical
2020-06-01,"Cramer Gives His Opinion On Caleres, Cognex And More",kaggle_historical
2020-06-02,Tesla CEO Musk Says Other Three Officers Should Be Charged In Floyd's Murder Case,kaggle_historical
2020-06-02,Electric Cars Represented 43.1% Share Of All New Car Sales In Norway In May,kaggle_historical
2020-06-02,Financials Sector Could Be In Focus Today As Treasury Yields Tick Higher,kaggle_historical
2020-06-02,"Tesla Analyst Values SpaceX At $50B, With Starlink The Biggest Growth Driver",kaggle_historical
2020-06-02,Could COVID-19 Be Good For EVs?,kaggle_historical
2020-06-02,"ESPAÑOL • Warren Buffet y Elon Musk, Saqueos en Dispensarios, Aurora Cannabis y Aphria, Clever Leaves, Carey Hart y Más",kaggle_historical
2020-06-02,Elon Musk Tweets: Off Twitter for a while,kaggle_historical
2020-06-03,'Rumor: Tesla and UK government are working on a factory' -Electrek,kaggle_historical
2020-06-03,Here's Why Nio Shares Are Rallying To A Multi-Month High,kaggle_historical
2020-06-03,Chinese EV Maker Xpeng Motors Seeks $500M US IPO: Report,kaggle_historical
2020-06-03,'Tesla announces massive Supercharger expansion in China to support growth' -Elektrek Report,kaggle_historical
2020-06-03,"Tesla's China, Europe Performance Suggests Quarter Will Be One Of Automaker's Weakest, Says Gordon Johnson",kaggle_historical
2020-06-04,'Time to break up Amazon. Monopolies are wrong!' -Tweet From Elon Musk,kaggle_historical
2020-06-04,What Elon Musk Thinks About Amazon: 'Monopolies Are Wrong!',kaggle_historical
2020-06-04,'Tesla quietly acquired automated manufacturing firm to design factories' -Electrek Report,kaggle_historical
2020-06-04,'GM starts electric van program said to aim to 'beat Tesla to the segment'' -Electrek,kaggle_historical
2020-06-04,"Tesla Will Be Rolling Out Cars At Berlin Plant In Less Than A Year, Government Official Says",kaggle_historical
2020-06-04,Three Other Policemen Charged In George Floyd Case,kaggle_historical
2020-06-04,Today's Pickup: Saudi Arabia And Russia Push For Extending Oil Output Cuts,kaggle_historical
2020-06-04,Tesla Plans to Have Car Plant Near Berlin Operating in a Year,kaggle_historical
2020-06-05,'Tesla Model 3 becomes best-selling car in the UK for second month in a row' -Elektrek Report,kaggle_historical
2020-06-05,"Friday's Market Minute: Nasdaq's Top Performers: TSLA, REGN, PYPL",kaggle_historical
2020-06-05,"Airlines, Casino Stocks Getting A Lift In Pre-Market Trading as Surprising Jobs Report Gets Digested",kaggle_historical
2020-06-05,"ESPAÑOL • Cannabis en Argentina, Blockchain Uruguayo, Elon Musk, Warren Buffett, Jeff Bezos, Isiah Thomas, y Canopy Growth",kaggle_historical
2020-06-06,"Bulls And Bears Of The Week: Gilead, Shopify, Tesla And More",kaggle_historical
2020-06-08,Investor Movement Index Summary: May 2020,kaggle_historical
2020-06-08,NASDAQ Closes At All-Time High,kaggle_historical
2020-06-08,Why Nikola's Stock Is Trading Higher Today,kaggle_historical
2020-06-08,How China Became The World's Largest Electric Vehicle Market,kaggle_historical
2020-06-08,The IMX Rebounds In May In Tandem With The Market,kaggle_historical
2020-06-08,Million-mile' Battery Ready To Make Says Tesla Battery Producer,kaggle_historical
2020-06-08,"'Tesla releases fascinating impact report, deep dive into efficiency, lifetime footprint, and more' -Elektrek Report",kaggle_historical
2020-06-08,"'CATL Now Promises 2-Million Kilometer, 16-Year Battery Technology' -InsideEVs Report",kaggle_historical
2020-06-08,"CORRECTION: Hearing Ron Barron Said To Appear On CNBC Squawk Box On 6/9 At 7:30 a.m. EST; A Prior Headline Suggested 7:30 p.m., This Was Incorrect",kaggle_historical
2020-06-08,Hearing Ron Barron To Appear On CNBC Squawk Box On 6/9 At 7:30 a.m. EST,kaggle_historical
2020-06-08,"Tesla Was Top-Selling Chinese EV Brand In May, Sales Jump 205%: Report",kaggle_historical
2020-06-08,'Tesla made-in-China Model 3 sales jump to record high' -Elektrek Report,kaggle_historical
2020-06-08,"China's CPCA Says Tesla Sold 11,095 China-made Model 3 Vehicles in May, Up 205% MoM",kaggle_historical
2020-06-08,"CATL Is Ready To Make Million-Mile Batteries For Electric Vehicles, Says Chinese Battery Giant's Chairman",kaggle_historical
2020-06-08,"Starship Is Top Priority, Elon Musk Tells To SpaceX Employees",kaggle_historical
2020-06-08,"Tesla shares are trading higher after China's CPCA said Tesla sold 11,095 China-made Model 3 vehicles in May, up 205% month over month.",kaggle_historical
2020-06-09,"Volkswagen Cuts Costs, Targets Electric Future",kaggle_historical
2020-06-09,Tesla Bolsters EV Enthusiasm With German Factory,kaggle_historical
2020-06-09,Tesla Bull Vs. Bear: Ron Baron And Paul Meeks,kaggle_historical
2020-06-09,Nikola Skyrockets After IPO: What To Know About The EV Truck Manufacturer,kaggle_historical
2020-06-09,Travel Stocks Lose Momentum In Pre-Market After Leading Yesterday's Sharp Rally,kaggle_historical
2020-06-09,"UPDATE: 'Tesla defied county orders so it could restart production. Days later, workers tested positive for the coronavirus.' -Washington Post Report",kaggle_historical
2020-06-09,Tesla Reported Several Coronavirus Cases Among Employees,kaggle_historical
2020-06-09,"'Tesla adds Model Y to referral program, surprising move indicating weak demand' -Elektrek Report",kaggle_historical
2020-06-09,"Benzinga Pro's Top 5 Stocks To Watch For Tues., Jun. 9, 2020: TSLA, IZEA, FIVE, M, OPK",kaggle_historical
2020-06-09,Tesla Vs. Nio Vs. Xpeng: A Look At The Chinese Electric Vehicle Market,kaggle_historical
2020-06-09,"Barron Says Believes Tesla Will Be $2,000-$3,000 In Next Five Years",kaggle_historical
2020-06-09,"Ron Barron Says Sees 10X More To Go On Tesla, 20x On SpaceX",kaggle_historical
2020-06-09,Ron Barron Says Would Like To Buy More Tesla,kaggle_historical
2020-06-09,Investor Ron Barron Being Interviewed On CNBC,kaggle_historical
2020-06-09,"Tesla, Amazon Backer Baillie Gifford Invests $35M In Air Taxi Startup Lilium",kaggle_historical
2020-06-09,Morgan Stanley US And China Autos And Shared Mobility Teams To Discuss Tesla On Webcast From 9:00-11:00 a.m. ET,kaggle_historical
2020-06-10,'Tesla factory workplace safety is 5% better than industry average for manufacturers & improving fast' -Tweet From Tesla's Elon Musk,kaggle_historical
2020-06-10,'Tesla hacker unlocks Performance upgrade and acceleration boost at a discount' -Elektrek Report,kaggle_historical
2020-06-10,GM On Track To Spend $20B On EV And AV Development By 2025,kaggle_historical
2020-06-10,"Tesla's Journey To $1,000 In 2020",kaggle_historical
2020-06-10,"Tesla Shares Mark Session And New All-Time High At $1,000",kaggle_historical
2020-06-10,"Wedbush Says Tesla Has 'Game Changing' Developments, Lifts Target To $1,000",kaggle_historical
2020-06-10,Electrek Reports Tesla VP Of Business Development In China Has Left Co.,kaggle_historical
2020-06-10,Musk Says It's Time To Ramp Production Of Tesla Semi: Report,kaggle_historical
2020-06-10,Tesla shares are trading higher after Wedbush raised its price target on the company's stock from $800 to $1000.,kaggle_historical
2020-06-10,"Wedbush Raises Tesla Price Target From $800 To $1,000; Says With Model 3 Demand Ramping In China, US/Europe Lockdown Easing And Battery Developments, Stock 'likely has room to run further'",kaggle_historical
2020-06-10,"Tesla's Musk Says It's Time To Bring Tesla Semi To Volume Production; Says Production Of Battery And Powertrain Will Take Place At Nevada Factory, Says Most Of Other Works Probably Occurring In Other States",kaggle_historical
2020-06-10,"Hearing Wedbush Raises Tesla Base Price Target From $800 To $1,000; Unconfirmed",kaggle_historical
2020-06-10,Key Tesla Executive Behind Shanghai Gigafactory Leaves Company After 5 Years,kaggle_historical
2020-06-10,"Wedbush Maintains Neutral on Tesla, Raises Price Target to $1000",kaggle_historical
2020-06-10,"Tesla's Stock Closes At All-Time High As Musk Pushes Semi, Employees Reportedly Test Positive For COVID-19",kaggle_historical
